Participant,BeginTime,EndTime,BeginTime2,EndTime2,Tier,StimulusID,StimulusCode,Tag
21,00:00:50.514,00:00:51.957,50.514,51.957,3,'NADL/V2-K2F.ogg','NADL/V2-K2F.ogg','T'
21,00:00:52.920,00:00:54.363,52.920,54.363,3,'NADL/V2-K2F.ogg','NADL/V2-K2F.ogg','F'
21,00:00:54.363,00:00:56.528,54.363,56.528,2,'NADL/V2-K2F.ogg','NADL/V2-K2F.ogg','ONE'
21,00:00:58.933,00:01:00.377,58.933,60.377,3,'NADL/V2-J2F.ogg','NADL/V2-J2F.ogg','T'
21,00:01:01.579,00:01:02.782,61.579,62.782,3,'NADL/V2-J2F.ogg','NADL/V2-J2F.ogg','F'
21,00:01:02.782,00:01:04.466,62.782,64.466,2,'NADL/V2-J2F.ogg','NADL/V2-J2F.ogg','TWO'
21,00:01:07.112,00:01:08.315,67.112,68.315,3,'NADL/V2-G2F.ogg','NADL/V2-G2F.ogg','F'
21,00:01:09.517,00:01:10.961,69.517,70.961,3,'NADL/V2-G2F.ogg','NADL/V2-G2F.ogg','T'
21,00:01:10.961,00:01:13.366,70.961,73.366,2,'NADL/V2-G2F.ogg','NADL/V2-G2F.ogg','ONE'
21,00:01:16.253,00:01:17.696,76.253,77.696,3,'NADL/V2-L2F.ogg','NADL/V2-L2F.ogg','F'
21,00:01:18.899,00:01:20.101,78.899,80.101,3,'NADL/V2-L2F.ogg','NADL/V2-L2F.ogg','T'
21,00:01:20.101,00:01:25.874,80.101,85.874,2,'NADL/V2-L2F.ogg','NADL/V2-L2F.ogg','ONE'
21,00:01:28.761,00:01:29.964,88.761,89.964,3,'NADL/V2-M2F.ogg','NADL/V2-M2F.ogg','F'
21,00:01:31.166,00:01:32.610,91.166,92.610,3,'NADL/V2-M2F.ogg','NADL/V2-M2F.ogg','T'
21,00:01:32.610,00:01:35.256,92.610,95.256,2,'NADL/V2-M2F.ogg','NADL/V2-M2F.ogg','ONE'
21,00:01:37.902,00:01:39.345,97.902,99.345,3,'NADL/V2-E2F.ogg','NADL/V2-E2F.ogg','T'
21,00:01:40.548,00:01:41.991,100.548,101.991,3,'NADL/V2-E2F.ogg','NADL/V2-E2F.ogg','F'
21,00:01:41.991,00:01:43.675,101.991,103.675,2,'NADL/V2-E2F.ogg','NADL/V2-E2F.ogg','ONE'
21,00:01:46.321,00:01:47.523,106.321,107.523,3,'NADL/V2-I2F.ogg','NADL/V2-I2F.ogg','T'
21,00:01:48.726,00:01:49.929,108.726,109.929,3,'NADL/V2-I2F.ogg','NADL/V2-I2F.ogg','F'
21,00:01:49.929,00:01:51.853,109.929,111.853,2,'NADL/V2-I2F.ogg','NADL/V2-I2F.ogg','ONE'
21,00:01:54.499,00:01:55.943,114.499,115.943,3,'NADL/V2-B2F.ogg','NADL/V2-B2F.ogg','F'
21,00:01:57.145,00:01:58.589,117.145,118.589,3,'NADL/V2-B2F.ogg','NADL/V2-B2F.ogg','T'
21,00:01:58.589,00:01:59.791,118.589,119.791,2,'NADL/V2-B2F.ogg','NADL/V2-B2F.ogg','TWO'
21,00:02:02.678,00:02:04.121,122.678,124.121,3,'NADL/V2-R2F.ogg','NADL/V2-R2F.ogg','F'
21,00:02:05.083,00:02:06.527,125.083,126.527,3,'NADL/V2-R2F.ogg','NADL/V2-R2F.ogg','T'
21,00:02:06.527,00:02:08.210,126.527,128.210,2,'NADL/V2-R2F.ogg','NADL/V2-R2F.ogg','ONE'
21,00:02:12.540,00:02:13.743,132.540,133.743,3,'NADL/V2-H2F.ogg','NADL/V2-H2F.ogg','T'
21,00:02:14.946,00:02:16.389,134.946,136.389,3,'NADL/V2-H2F.ogg','NADL/V2-H2F.ogg','F'
21,00:02:16.389,00:02:19.275,136.389,139.275,2,'NADL/V2-H2F.ogg','NADL/V2-H2F.ogg','ONE'
21,00:02:22.162,00:02:23.365,142.162,143.365,3,'NADL/V2-P2F.ogg','NADL/V2-P2F.ogg','T'
21,00:02:24.567,00:02:26.011,144.567,146.011,3,'NADL/V2-P2F.ogg','NADL/V2-P2F.ogg','F'
21,00:02:26.011,00:02:27.935,146.011,147.935,2,'NADL/V2-P2F.ogg','NADL/V2-P2F.ogg','ONE'
21,00:02:30.822,00:02:32.265,150.822,152.265,3,'NADL/V2-N2F.ogg','NADL/V2-N2F.ogg','T'
21,00:02:33.468,00:02:34.670,153.468,154.670,3,'NADL/V2-N2F.ogg','NADL/V2-N2F.ogg','F'
21,00:02:34.670,00:02:38.760,154.670,158.760,2,'NADL/V2-N2F.ogg','NADL/V2-N2F.ogg','ONE'
21,00:02:41.406,00:02:42.608,161.406,162.608,3,'NADL/V2-O2F.ogg','NADL/V2-O2F.ogg','F'
21,00:02:43.811,00:02:45.254,163.811,165.254,3,'NADL/V2-O2F.ogg','NADL/V2-O2F.ogg','T'
21,00:02:45.254,00:02:47.179,165.254,167.179,2,'NADL/V2-O2F.ogg','NADL/V2-O2F.ogg','ONE'
22,00:00:21.649,00:00:22.851,21.649,22.851,3,'NADL/V2-N2F.ogg','NADL/V2-N2F.ogg','T'
22,00:00:24.054,00:00:25.257,24.054,25.257,3,'NADL/V2-N2F.ogg','NADL/V2-N2F.ogg','F'
22,00:00:25.257,00:00:34.157,25.257,34.157,2,'NADL/V2-N2F.ogg','NADL/V2-N2F.ogg','ONE'
22,00:00:36.081,00:00:37.525,36.081,37.525,3,'NADL/V2-K2F.ogg','NADL/V2-K2F.ogg','F'
22,00:00:38.487,00:00:39.930,38.487,39.930,3,'NADL/V2-K2F.ogg','NADL/V2-K2F.ogg','T'
22,00:00:39.930,00:00:45.944,39.930,45.944,2,'NADL/V2-K2F.ogg','NADL/V2-K2F.ogg','ONE'
22,00:00:48.590,00:00:50.033,48.590,50.033,3,'NADL/V2-O2F.ogg','NADL/V2-O2F.ogg','T'
22,00:00:50.995,00:00:52.439,50.995,52.439,3,'NADL/V2-O2F.ogg','NADL/V2-O2F.ogg','F'
22,00:00:52.439,00:01:01.098,52.439,61.098,2,'NADL/V2-O2F.ogg','NADL/V2-O2F.ogg','TWO'
22,00:01:03.985,00:01:05.428,63.985,65.428,3,'NADL/V2-I2F.ogg','NADL/V2-I2F.ogg','F'
22,00:01:06.390,00:01:07.593,66.390,67.593,3,'NADL/V2-I2F.ogg','NADL/V2-I2F.ogg','T'
22,00:01:07.593,00:01:13.366,67.593,73.366,2,'NADL/V2-I2F.ogg','NADL/V2-I2F.ogg','TWO'
22,00:01:16.974,00:01:18.177,76.974,78.177,3,'NADL/V2-H2F.ogg','NADL/V2-H2F.ogg','F'
22,00:01:19.380,00:01:20.823,79.380,80.823,3,'NADL/V2-H2F.ogg','NADL/V2-H2F.ogg','T'
22,00:01:20.823,00:01:25.153,80.823,85.153,2,'NADL/V2-H2F.ogg','NADL/V2-H2F.ogg','TWO'
22,00:01:28.039,00:01:29.242,88.039,89.242,3,'NADL/V2-D2F.ogg','NADL/V2-D2F.ogg','F'
22,00:01:30.445,00:01:31.647,90.445,91.647,3,'NADL/V2-D2F.ogg','NADL/V2-D2F.ogg','T'
22,00:01:31.647,00:01:36.939,91.647,96.939,2,'NADL/V2-D2F.ogg','NADL/V2-D2F.ogg','TWO'
22,00:01:40.067,00:01:41.269,100.067,101.269,3,'NADL/V2-M2F.ogg','NADL/V2-M2F.ogg','T'
22,00:01:42.472,00:01:43.915,102.472,103.915,3,'NADL/V2-M2F.ogg','NADL/V2-M2F.ogg','F'
22,00:01:43.915,00:01:50.651,103.915,110.651,2,'NADL/V2-M2F.ogg','NADL/V2-M2F.ogg','TWO'
22,00:01:53.537,00:01:54.980,113.537,114.980,3,'NADL/V2-L2F.ogg','NADL/V2-L2F.ogg','T'
22,00:01:55.943,00:01:57.386,115.943,117.386,3,'NADL/V2-L2F.ogg','NADL/V2-L2F.ogg','F'
22,00:01:57.386,00:02:04.843,117.386,124.843,2,'NADL/V2-L2F.ogg','NADL/V2-L2F.ogg','TWO'
22,00:02:07.729,00:02:09.173,127.729,129.173,3,'NADL/V2-B2F.ogg','NADL/V2-B2F.ogg','T'
22,00:02:10.135,00:02:11.578,130.135,131.578,3,'NADL/V2-B2F.ogg','NADL/V2-B2F.ogg','F'
22,00:02:11.578,00:02:13.983,131.578,133.983,2,'NADL/V2-B2F.ogg','NADL/V2-B2F.ogg','ONE'
22,00:02:16.870,00:02:18.313,136.870,138.313,3,'NADL/V2-P2F.ogg','NADL/V2-P2F.ogg','T'
22,00:02:19.275,00:02:20.478,139.275,140.478,3,'NADL/V2-P2F.ogg','NADL/V2-P2F.ogg','F'
22,00:02:20.478,00:02:26.251,140.478,146.251,2,'NADL/V2-P2F.ogg','NADL/V2-P2F.ogg','ONE'
22,00:02:28.416,00:02:29.859,148.416,149.859,3,'NADL/V2-J2F.ogg','NADL/V2-J2F.ogg','F'
22,00:02:30.822,00:02:32.265,150.822,152.265,3,'NADL/V2-J2F.ogg','NADL/V2-J2F.ogg','T'
22,00:02:32.265,00:02:37.076,152.265,157.076,2,'NADL/V2-J2F.ogg','NADL/V2-J2F.ogg','TWO'
22,00:02:39.722,00:02:41.165,159.722,161.165,3,'NADL/V2-G2F.ogg','NADL/V2-G2F.ogg','F'
22,00:02:42.127,00:02:43.571,162.127,163.571,3,'NADL/V2-G2F.ogg','NADL/V2-G2F.ogg','T'
22,00:02:43.571,00:02:51.268,163.571,171.268,2,'NADL/V2-G2F.ogg','NADL/V2-G2F.ogg','TWO'
22,00:02:54.636,00:02:55.838,174.636,175.838,3,'NADL/V2-C2F.ogg','NADL/V2-C2F.ogg','T'
22,00:02:57.041,00:02:58.244,177.041,178.244,3,'NADL/V2-C2F.ogg','NADL/V2-C2F.ogg','F'
22,00:02:58.244,00:03:02.333,178.244,182.333,2,'NADL/V2-C2F.ogg','NADL/V2-C2F.ogg','ONE'
22,00:03:04.257,00:03:05.701,184.257,185.701,3,'NADL/V2-E2F.ogg','NADL/V2-E2F.ogg','F'
22,00:03:06.663,00:03:08.106,186.663,188.106,3,'NADL/V2-E2F.ogg','NADL/V2-E2F.ogg','T'
22,00:03:08.106,00:03:16.525,188.106,196.525,2,'NADL/V2-E2F.ogg','NADL/V2-E2F.ogg','ONE'
22,00:03:18.690,00:03:19.893,198.690,199.893,3,'NADL/V2-R2F.ogg','NADL/V2-R2F.ogg','F'
22,00:03:21.096,00:03:22.298,201.096,202.298,3,'NADL/V2-R2F.ogg','NADL/V2-R2F.ogg','T'
22,00:03:22.298,00:03:28.312,202.298,208.312,2,'NADL/V2-R2F.ogg','NADL/V2-R2F.ogg','ONE'
22,00:03:30.236,00:03:31.680,210.236,211.680,3,'NADL/V2-F2F.ogg','NADL/V2-F2F.ogg','F'
22,00:03:32.882,00:03:34.326,212.882,214.326,3,'NADL/V2-F2F.ogg','NADL/V2-F2F.ogg','T'
22,00:03:34.326,00:03:41.783,214.326,221.783,2,'NADL/V2-F2F.ogg','NADL/V2-F2F.ogg','ONE'
22,00:03:44.188,00:03:45.391,224.188,225.391,3,'NADL/V2-Q2F.ogg','NADL/V2-Q2F.ogg','F'
22,00:03:46.593,00:03:47.796,226.593,227.796,3,'NADL/V2-Q2F.ogg','NADL/V2-Q2F.ogg','T'
22,00:03:47.796,00:03:53.329,227.796,233.329,2,'NADL/V2-Q2F.ogg','NADL/V2-Q2F.ogg','ONE'
22,00:03:55.253,00:03:56.696,235.253,236.696,3,'NADL/V2-A2F.ogg','NADL/V2-A2F.ogg','T'
22,00:03:57.899,00:03:59.102,237.899,239.102,3,'NADL/V2-A2F.ogg','NADL/V2-A2F.ogg','F'
22,00:03:59.102,00:04:01.988,239.102,241.988,2,'NADL/V2-A2F.ogg','NADL/V2-A2F.ogg','TWO'
23,00:00:02.886,00:00:04.089,2.886,4.089,3,'NADL/V4-Q2F.ogg','NADL/V4-Q2F.ogg','T'
23,00:00:05.292,00:00:06.494,5.292,6.494,3,'NADL/V4-Q2F.ogg','NADL/V4-Q2F.ogg','F'
23,00:00:06.494,00:00:16.597,6.494,16.597,2,'NADL/V4-Q2F.ogg','NADL/V4-Q2F.ogg','TWO'
23,00:00:20.446,00:00:21.889,20.446,21.889,3,'NADL/V4-C2F.ogg','NADL/V4-C2F.ogg','F'
23,00:00:22.851,00:00:24.295,22.851,24.295,3,'NADL/V4-C2F.ogg','NADL/V4-C2F.ogg','T'
23,00:00:24.295,00:00:30.789,24.295,30.789,2,'NADL/V4-C2F.ogg','NADL/V4-C2F.ogg','ONE'
23,00:00:33.676,00:00:34.879,33.676,34.879,3,'NADL/V4-A2F.ogg','NADL/V4-A2F.ogg','T'
23,00:00:36.081,00:00:37.284,36.081,37.284,3,'NADL/V4-A2F.ogg','NADL/V4-A2F.ogg','F'
23,00:00:37.525,00:00:50.033,37.525,50.033,2,'NADL/V4-A2F.ogg','NADL/V4-A2F.ogg','TWO'
23,00:00:51.957,00:00:53.401,51.957,53.401,3,'NADL/V4-D2F.ogg','NADL/V4-D2F.ogg','F'
23,00:00:54.363,00:00:55.806,54.363,55.806,3,'NADL/V4-D2F.ogg','NADL/V4-D2F.ogg','T'
23,00:00:55.806,00:00:59.895,55.806,59.895,2,'NADL/V4-D2F.ogg','NADL/V4-D2F.ogg','TWO'
23,00:01:02.782,00:01:03.985,62.782,63.985,3,'NADL/V4-H2F.ogg','NADL/V4-H2F.ogg','T'
23,00:01:05.187,00:01:06.631,65.187,66.631,3,'NADL/V4-H2F.ogg','NADL/V4-H2F.ogg','F'
23,00:01:06.631,00:01:15.771,66.631,75.771,2,'NADL/V4-H2F.ogg','NADL/V4-H2F.ogg','TWO'
23,00:01:18.417,00:01:19.861,78.417,79.861,3,'NADL/V4-L2F.ogg','NADL/V4-L2F.ogg','F'
23,00:01:20.823,00:01:22.266,80.823,82.266,3,'NADL/V4-L2F.ogg','NADL/V4-L2F.ogg','T'
23,00:01:22.266,00:01:28.761,82.266,88.761,2,'NADL/V4-L2F.ogg','NADL/V4-L2F.ogg','ONE'
23,00:01:31.647,00:01:33.091,91.647,93.091,3,'NADL/V4-K2F.ogg','NADL/V4-K2F.ogg','F'
23,00:01:34.053,00:01:35.496,94.053,95.496,3,'NADL/V4-K2F.ogg','NADL/V4-K2F.ogg','T'
23,00:01:35.496,00:01:40.307,95.496,100.307,2,'NADL/V4-K2F.ogg','NADL/V4-K2F.ogg','ONE'
23,00:01:43.194,00:01:44.396,103.194,104.396,3,'NADL/V4-R2F.ogg','NADL/V4-R2F.ogg','T'
23,00:01:45.599,00:01:47.042,105.599,107.042,3,'NADL/V4-R2F.ogg','NADL/V4-R2F.ogg','F'
23,00:01:47.042,00:01:51.613,107.042,111.613,2,'NADL/V4-R2F.ogg','NADL/V4-R2F.ogg','TWO'
23,00:01:54.499,00:01:55.943,114.499,115.943,3,'NADL/V4-P2F.ogg','NADL/V4-P2F.ogg','F'
23,00:01:56.905,00:01:58.107,116.905,118.107,3,'NADL/V4-P2F.ogg','NADL/V4-P2F.ogg','T'
23,00:01:58.107,00:02:05.324,118.107,125.324,2,'NADL/V4-P2F.ogg','NADL/V4-P2F.ogg','TWO'
23,00:02:08.210,00:02:09.413,128.210,129.413,3,'NADL/V4-M2F.ogg','NADL/V4-M2F.ogg','T'
23,00:02:10.375,00:02:11.819,130.375,131.819,3,'NADL/V4-M2F.ogg','NADL/V4-M2F.ogg','F'
23,00:02:11.819,00:02:15.908,131.819,135.908,2,'NADL/V4-M2F.ogg','NADL/V4-M2F.ogg','ONE'
23,00:02:18.794,00:02:19.997,138.794,139.997,3,'NADL/V4-E2F.ogg','NADL/V4-E2F.ogg','T'
23,00:02:21.200,00:02:22.643,141.200,142.643,3,'NADL/V4-E2F.ogg','NADL/V4-E2F.ogg','F'
23,00:02:22.643,00:02:30.341,142.643,150.341,2,'NADL/V4-E2F.ogg','NADL/V4-E2F.ogg','TWO'
23,00:02:32.265,00:02:33.708,152.265,153.708,3,'NADL/V4-J2F.ogg','NADL/V4-J2F.ogg','F'
23,00:02:34.670,00:02:36.114,154.670,156.114,3,'NADL/V4-J2F.ogg','NADL/V4-J2F.ogg','T'
23,00:02:36.114,00:02:42.368,156.114,162.368,2,'NADL/V4-J2F.ogg','NADL/V4-J2F.ogg','TWO'
23,00:02:44.292,00:02:45.735,164.292,165.735,3,'NADL/V4-O2F.ogg','NADL/V4-O2F.ogg','F'
23,00:02:46.698,00:02:48.141,166.698,168.141,3,'NADL/V4-O2F.ogg','NADL/V4-O2F.ogg','T'
23,00:02:48.141,00:02:54.155,168.141,174.155,2,'NADL/V4-O2F.ogg','NADL/V4-O2F.ogg','TWO'
23,00:02:57.041,00:02:58.484,177.041,178.484,3,'NADL/V4-B2F.ogg','NADL/V4-B2F.ogg','F'
23,00:02:59.687,00:03:01.130,179.687,181.130,3,'NADL/V4-B2F.ogg','NADL/V4-B2F.ogg','T'
23,00:03:01.130,00:03:07.144,181.130,187.144,2,'NADL/V4-B2F.ogg','NADL/V4-B2F.ogg','TWO'
23,00:03:10.031,00:03:11.474,190.031,191.474,3,'NADL/V4-F2F.ogg','NADL/V4-F2F.ogg','F'
23,00:03:12.677,00:03:13.879,192.677,193.879,3,'NADL/V4-F2F.ogg','NADL/V4-F2F.ogg','T'
23,00:03:13.879,00:03:19.652,193.879,199.652,2,'NADL/V4-F2F.ogg','NADL/V4-F2F.ogg','TWO'
23,00:03:21.577,00:03:23.020,201.577,203.020,3,'NADL/V4-I2F.ogg','NADL/V4-I2F.ogg','T'
23,00:03:24.223,00:03:25.425,204.223,205.425,3,'NADL/V4-I2F.ogg','NADL/V4-I2F.ogg','F'
23,00:03:25.425,00:03:30.958,205.425,210.958,2,'NADL/V4-I2F.ogg','NADL/V4-I2F.ogg','TWO'
23,00:03:33.845,00:03:35.288,213.845,215.288,3,'NADL/V4-N2F.ogg','NADL/V4-N2F.ogg','T'
23,00:03:36.250,00:03:37.693,216.250,217.693,3,'NADL/V4-N2F.ogg','NADL/V4-N2F.ogg','F'
23,00:03:37.693,00:03:44.910,217.693,224.910,2,'NADL/V4-N2F.ogg','NADL/V4-N2F.ogg','ONE'
23,00:03:48.518,00:03:49.961,228.518,229.961,3,'NADL/V4-G2F.ogg','NADL/V4-G2F.ogg','F'
23,00:03:50.923,00:03:52.367,230.923,232.367,3,'NADL/V4-G2F.ogg','NADL/V4-G2F.ogg','T'
23,00:03:52.367,00:03:55.253,232.367,235.253,2,'NADL/V4-G2F.ogg','NADL/V4-G2F.ogg','TWO'
24,00:00:22.130,00:00:23.573,22.130,23.573,3,'NADL/V3-K2F.ogg','NADL/V3-K2F.ogg','F'
24,00:00:24.535,00:00:25.979,24.535,25.979,3,'NADL/V3-K2F.ogg','NADL/V3-K2F.ogg','T'
24,00:00:25.979,00:00:30.789,25.979,30.789,2,'NADL/V3-K2F.ogg','NADL/V3-K2F.ogg','TWO'
24,00:00:33.435,00:00:34.638,33.435,34.638,3,'NADL/V3-A2F.ogg','NADL/V3-A2F.ogg','F'
24,00:00:35.600,00:00:37.044,35.600,37.044,3,'NADL/V3-A2F.ogg','NADL/V3-A2F.ogg','T'
24,00:00:37.044,00:00:41.614,37.044,41.614,2,'NADL/V3-A2F.ogg','NADL/V3-A2F.ogg','ONE'
24,00:00:43.538,00:00:44.982,43.538,44.982,3,'NADL/V3-H2F.ogg','NADL/V3-H2F.ogg','T'
24,00:00:45.944,00:00:47.387,45.944,47.387,3,'NADL/V3-H2F.ogg','NADL/V3-H2F.ogg','F'
24,00:00:47.387,00:00:50.033,47.387,50.033,2,'NADL/V3-H2F.ogg','NADL/V3-H2F.ogg','TWO'
24,00:00:53.641,00:00:55.085,53.641,55.085,3,'NADL/V3-J2F.ogg','NADL/V3-J2F.ogg','T'
24,00:00:56.047,00:00:57.490,56.047,57.490,3,'NADL/V3-J2F.ogg','NADL/V3-J2F.ogg','F'
24,00:00:57.490,00:00:59.895,57.490,59.895,2,'NADL/V3-J2F.ogg','NADL/V3-J2F.ogg','TWO'
24,00:01:02.541,00:01:03.744,62.541,63.744,3,'NADL/V3-F2F.ogg','NADL/V3-F2F.ogg','T'
24,00:01:04.947,00:01:06.150,64.947,66.150,3,'NADL/V3-F2F.ogg','NADL/V3-F2F.ogg','F'
24,00:01:06.150,00:01:09.517,66.150,69.517,2,'NADL/V3-F2F.ogg','NADL/V3-F2F.ogg','ONE'
24,00:01:12.163,00:01:13.607,72.163,73.607,3,'NADL/V3-L2F.ogg','NADL/V3-L2F.ogg','F'
24,00:01:14.569,00:01:16.012,74.569,76.012,3,'NADL/V3-L2F.ogg','NADL/V3-L2F.ogg','T'
24,00:01:16.012,00:01:18.658,76.012,78.658,2,'NADL/V3-L2F.ogg','NADL/V3-L2F.ogg','TWO'
24,00:01:21.545,00:01:22.988,81.545,82.988,3,'NADL/V3-D2F.ogg','NADL/V3-D2F.ogg','T'
24,00:01:23.950,00:01:25.393,83.950,85.393,3,'NADL/V3-D2F.ogg','NADL/V3-D2F.ogg','F'
24,00:01:25.393,00:01:28.039,85.393,88.039,2,'NADL/V3-D2F.ogg','NADL/V3-D2F.ogg','TWO'
24,00:01:30.926,00:01:32.369,90.926,92.369,3,'NADL/V3-B2F.ogg','NADL/V3-B2F.ogg','F'
24,00:01:33.331,00:01:34.775,93.331,94.775,3,'NADL/V3-B2F.ogg','NADL/V3-B2F.ogg','T'
24,00:01:34.775,00:01:39.345,94.775,99.345,2,'NADL/V3-B2F.ogg','NADL/V3-B2F.ogg','ONE'
24,00:01:41.510,00:01:42.713,101.510,102.713,3,'NADL/V3-P2F.ogg','NADL/V3-P2F.ogg','T'
24,00:01:43.915,00:01:45.359,103.915,105.359,3,'NADL/V3-P2F.ogg','NADL/V3-P2F.ogg','F'
24,00:01:45.359,00:01:47.764,105.359,107.764,2,'NADL/V3-P2F.ogg','NADL/V3-P2F.ogg','TWO'
24,00:01:50.410,00:01:51.853,110.410,111.853,3,'NADL/V3-E2F.ogg','NADL/V3-E2F.ogg','T'
24,00:01:52.815,00:01:54.259,112.815,114.259,3,'NADL/V3-E2F.ogg','NADL/V3-E2F.ogg','F'
24,00:01:54.259,00:01:58.589,114.259,118.589,2,'NADL/V3-E2F.ogg','NADL/V3-E2F.ogg','ONE'
24,00:02:00.753,00:02:01.956,120.753,121.956,3,'NADL/V3-M2F.ogg','NADL/V3-M2F.ogg','F'
24,00:02:03.159,00:02:04.362,123.159,124.362,3,'NADL/V3-M2F.ogg','NADL/V3-M2F.ogg','T'
24,00:02:04.602,00:02:09.413,124.602,129.413,2,'NADL/V3-M2F.ogg','NADL/V3-M2F.ogg','ONE'
24,00:02:11.578,00:02:12.781,131.578,132.781,3,'NADL/V3-G2F.ogg','NADL/V3-G2F.ogg','F'
24,00:02:13.983,00:02:15.186,133.983,135.186,3,'NADL/V3-G2F.ogg','NADL/V3-G2F.ogg','T'
24,00:02:15.186,00:02:19.275,135.186,139.275,2,'NADL/V3-G2F.ogg','NADL/V3-G2F.ogg','TWO'
24,00:02:21.440,00:02:22.643,141.440,142.643,3,'NADL/V3-O2F.ogg','NADL/V3-O2F.ogg','T'
24,00:02:23.846,00:02:25.289,143.846,145.289,3,'NADL/V3-O2F.ogg','NADL/V3-O2F.ogg','F'
24,00:02:25.289,00:02:29.378,145.289,149.378,2,'NADL/V3-O2F.ogg','NADL/V3-O2F.ogg','ONE'
24,00:02:31.303,00:02:32.746,151.303,152.746,3,'NADL/V3-N2F.ogg','NADL/V3-N2F.ogg','T'
24,00:02:33.949,00:02:35.151,153.949,155.151,3,'NADL/V3-N2F.ogg','NADL/V3-N2F.ogg','F'
24,00:02:35.151,00:02:40.925,155.151,160.925,2,'NADL/V3-N2F.ogg','NADL/V3-N2F.ogg','ONE'
24,00:02:43.571,00:02:45.014,163.571,165.014,3,'NADL/V3-I2F.ogg','NADL/V3-I2F.ogg','F'
24,00:02:46.217,00:02:47.660,166.217,167.660,3,'NADL/V3-I2F.ogg','NADL/V3-I2F.ogg','T'
24,00:02:47.660,00:02:51.027,167.660,171.027,2,'NADL/V3-I2F.ogg','NADL/V3-I2F.ogg','TWO'
24,00:02:53.914,00:02:55.117,173.914,175.117,3,'NADL/V3-R2F.ogg','NADL/V3-R2F.ogg','T'
24,00:02:56.319,00:02:57.763,176.319,177.763,3,'NADL/V3-R2F.ogg','NADL/V3-R2F.ogg','F'
24,00:02:57.763,00:03:02.093,177.763,182.093,2,'NADL/V3-R2F.ogg','NADL/V3-R2F.ogg','ONE'
24,00:03:04.739,00:03:06.182,184.739,186.182,3,'NADL/V3-C2F.ogg','NADL/V3-C2F.ogg','T'
24,00:03:07.144,00:03:08.587,187.144,188.587,3,'NADL/V3-C2F.ogg','NADL/V3-C2F.ogg','F'
24,00:03:08.587,00:03:12.195,188.587,192.195,2,'NADL/V3-C2F.ogg','NADL/V3-C2F.ogg','ONE'
24,00:03:15.082,00:03:16.285,195.082,196.285,3,'NADL/V3-Q2F.ogg','NADL/V3-Q2F.ogg','T'
24,00:03:17.487,00:03:18.931,197.487,198.931,3,'NADL/V3-Q2F.ogg','NADL/V3-Q2F.ogg','F'
24,00:03:18.931,00:03:21.096,198.931,201.096,2,'NADL/V3-Q2F.ogg','NADL/V3-Q2F.ogg','TWO'
25,00:00:24.295,00:00:25.738,24.295,25.738,3,'NADL/V1-M2F.ogg','NADL/V1-M2F.ogg','T'
25,00:00:26.700,00:00:28.143,26.700,28.143,3,'NADL/V1-M2F.ogg','NADL/V1-M2F.ogg','F'
25,00:00:28.143,00:00:38.727,28.143,38.727,2,'NADL/V1-M2F.ogg','NADL/V1-M2F.ogg','ONE'
25,00:00:40.892,00:00:42.095,40.892,42.095,3,'NADL/V1-N2F.ogg','NADL/V1-N2F.ogg','F'
25,00:00:43.298,00:00:44.741,43.298,44.741,3,'NADL/V1-N2F.ogg','NADL/V1-N2F.ogg','T'
25,00:00:44.741,00:00:49.793,44.741,49.793,2,'NADL/V1-N2F.ogg','NADL/V1-N2F.ogg','TWO'
25,00:00:52.439,00:00:53.641,52.439,53.641,3,'NADL/V1-J2F.ogg','NADL/V1-J2F.ogg','T'
25,00:00:54.844,00:00:56.287,54.844,56.287,3,'NADL/V1-J2F.ogg','NADL/V1-J2F.ogg','F'
25,00:00:56.287,00:01:06.871,56.287,66.871,2,'NADL/V1-J2F.ogg','NADL/V1-J2F.ogg','ONE'
25,00:01:09.758,00:01:10.961,69.758,70.961,3,'NADL/V1-R2F.ogg','NADL/V1-R2F.ogg','T'
25,00:01:12.163,00:01:13.366,72.163,73.366,3,'NADL/V1-R2F.ogg','NADL/V1-R2F.ogg','F'
25,00:01:13.366,00:01:23.228,73.366,83.228,2,'NADL/V1-R2F.ogg','NADL/V1-R2F.ogg','ONE'
25,00:01:25.634,00:01:26.837,85.634,86.837,3,'NADL/V1-K2F.ogg','NADL/V1-K2F.ogg','F'
25,00:01:28.039,00:01:29.242,88.039,89.242,3,'NADL/V1-K2F.ogg','NADL/V1-K2F.ogg','T'
25,00:01:29.242,00:01:34.053,89.242,94.053,2,'NADL/V1-K2F.ogg','NADL/V1-K2F.ogg','ONE'
25,00:01:38.142,00:01:39.585,98.142,99.585,3,'NADL/V1-Q2F.ogg','NADL/V1-Q2F.ogg','T'
25,00:01:40.548,00:01:41.991,100.548,101.991,3,'NADL/V1-Q2F.ogg','NADL/V1-Q2F.ogg','F'
25,00:01:41.991,00:01:44.156,101.991,104.156,2,'NADL/V1-Q2F.ogg','NADL/V1-Q2F.ogg','ONE'
25,00:01:46.802,00:01:48.245,106.802,108.245,3,'NADL/V1-O2F.ogg','NADL/V1-O2F.ogg','F'
25,00:01:49.448,00:01:50.891,109.448,110.891,3,'NADL/V1-O2F.ogg','NADL/V1-O2F.ogg','T'
25,00:01:50.891,00:01:54.259,110.891,114.259,2,'NADL/V1-O2F.ogg','NADL/V1-O2F.ogg','TWO'
