experiment,version,participant,item.pair,correct.bin,pair.order,response.type,response.num,response.dur,response.start,true.dur,true.start,foil.dur,foil.start,true.type,true.structure,true.pos1,true.pos2,true.pos3,true.RFname,phase,foil.type,foil.structure,foil.pos1,foil.pos2,foil.pos3,foil.RFname,language_mother,language_father,age,sex,grade,notes,education,test.type,competitor.type
2,1,41,G,1,true-foil,true,1,7.698,38.246,1.4429999999999978,34.398,1.443000000000005,36.803,word,AXB,A3,X1,B3,A3_X1_B3.wav,segmentation,phantomword,AXB,A3,X2,B2,A3_X2_B2.wav,YD,YD,27,F,8,NA,secondary,SEG,phantom-word
2,1,41,H,1,foil-true,true,2,12.507999999999996,89.964,1.203000000000003,88.761,1.203000000000003,86.596,word,AXB,A1,X3,B1,A1_X3_B1.wav,segmentation,phantomword,AXB,A3,X3,B1,A3_X3_B1.wav,YD,YD,27,F,8,NA,secondary,SEG,phantom-word
2,1,41,I,0,foil-true,foil,1,6.4950000000000045,108.726,1.4429999999999978,107.283,1.203000000000003,104.877,word,AXB,A3,X3,B3,A3_X3_B3.wav,segmentation,phantomword,AXB,A2,X1,B3,A2_X1_B3.wav,YD,YD,27,F,8,NA,secondary,SEG,phantom-word
2,1,41,J,0,foil-true,foil,1,7.937999999999988,232.848,1.4440000000000168,231.404,1.443000000000012,228.999,ruleword,AXB,A1,X4,B1,A1_X4_B1.wav,generalization,phantomruleword,AXB,A1,X5,B3,A1_X5_B3.wav,YD,YD,27,F,8,NA,secondary,GEN,phantom-word
2,1,41,K,0,true-foil,foil,2,5.532999999999987,155.151,1.443000000000012,151.303,1.443000000000012,153.708,ruleword,AXB,A1,X5,B1,A1_X5_B1.wav,generalization,phantomruleword,AXB,A1,X6,B3,A1_X6_B3.wav,YD,YD,27,F,8,NA,secondary,GEN,phantom-word
2,1,41,L,1,true-foil,true,1,3.848000000000013,168.863,1.203000000000003,165.014,1.4439999999999884,167.419,ruleword,AXB,A1,X6,B1,A1_X6_B1.wav,generalization,phantomruleword,AXB,A2,X6,B1,A2_X6_B1.wav,YD,YD,27,F,8,NA,secondary,GEN,phantom-word
2,1,41,M,1,foil-true,true,2,6.976000000000006,63.263,1.2029999999999959,62.06,1.4439999999999955,59.414,ruleword,AXB,A2,X4,B2,A2_X4_B2.wav,generalization,phantomruleword,AXB,A1,X4,B2,A1_X4_B2.wav,YD,YD,27,F,8,NA,secondary,GEN,phantom-word
2,1,41,N,1,foil-true,true,2,7.937999999999988,138.073,1.203000000000003,136.87,1.2019999999999982,134.465,ruleword,AXB,A2,X5,B2,A2_X5_B2.wav,generalization,phantomruleword,AXB,A3,X6,B2,A3_X6_B2.wav,YD,YD,27,F,8,NA,secondary,GEN,phantom-word
2,1,41,O,1,true-foil,true,1,3.608000000000004,178.244,1.4429999999999836,174.395,1.203000000000003,177.041,ruleword,AXB,A2,X6,B2,A2_X6_B2.wav,generalization,phantomruleword,AXB,A2,X5,B1,A2_X5_B1.wav,YD,YD,27,F,8,NA,secondary,GEN,phantom-word
2,1,41,P,1,true-foil,true,1,11.546999999999997,215.528,1.2019999999999982,211.68,1.4429999999999836,214.085,ruleword,AXB,A3,X4,B3,A3_X4_B3.wav,generalization,phantomruleword,AXB,A3,X4,B1,A3_X4_B1.wav,YD,YD,27,F,8,NA,secondary,GEN,phantom-word
2,1,41,Q,1,true-foil,true,1,5.533000000000001,52.198,1.2029999999999959,48.59,1.4429999999999978,50.755,ruleword,AXB,A3,X5,B3,A3_X5_B3.wav,generalization,phantomruleword,AXB,A2,X4,B3,A2_X4_B3.wav,YD,YD,27,F,8,NA,secondary,GEN,phantom-word
2,1,41,R,1,foil-true,true,2,7.937999999999988,259.067,1.4429999999999836,257.624,1.4439999999999884,255.218,ruleword,AXB,A3,X6,B3,A3_X6_B3.wav,generalization,phantomruleword,AXB,A3,X5,B2,A3_X5_B2.wav,YD,YD,27,F,8,NA,secondary,GEN,phantom-word
2,2,21,A,0,foil-true,foil,1,4.330000000000002,17.078,1.4429999999999996,15.635,1.2029999999999994,13.47,word,AXB,A1,X1,B1,A1_X1_B1.wav,segmentation,phantomword,AXB,A3,X1,B1,A3_X1_B1.wav,YD,YD,31,M,8,NA,secondary,SEG,phantom-word
2,2,21,B,1,foil-true,true,2,1.2019999999999982,118.589,1.4440000000000026,117.145,1.4440000000000026,114.499,word,AXB,A2,X1,B2,A2_X1_B2.wav,segmentation,phantomword,AXB,A2,X3,B3,A2_X3_B3.wav,YD,YD,31,M,8,NA,secondary,SEG,phantom-word
2,2,21,C,0,foil-true,foil,1,1.9239999999999995,38.006,1.4429999999999978,36.563,1.443000000000005,34.157,word,AXB,A3,X2,B3,A3_X2_B3.wav,segmentation,phantomword,AXB,A1,X2,B3,A1_X2_B3.wav,YD,YD,31,M,8,NA,secondary,SEG,phantom-word
2,2,21,D,0,true-foil,foil,2,4.57,6.254,1.202,2.646,1.4429999999999996,4.811,word,AXB,A2,X3,B2,A2_X3_B2.wav,segmentation,phantomword,AXB,A2,X2,B1,A2_X2_B1.wav,YD,YD,31,M,8,NA,secondary,SEG,phantom-word
2,2,21,E,1,true-foil,true,1,1.6839999999999975,101.991,1.4429999999999978,97.902,1.4429999999999978,100.548,word,AXB,A1,X2,B1,A1_X2_B1.wav,segmentation,phantomword,AXB,A1,X1,B2,A1_X1_B2.wav,YD,YD,31,M,8,NA,secondary,SEG,phantom-word
2,2,21,F,0,true-foil,foil,2,3.6080000000000005,27.903,1.4430000000000014,24.054,1.4429999999999978,26.46,word,AXB,A2,X2,B2,A2_X2_B2.wav,segmentation,phantomword,AXB,A1,X3,B2,A1_X3_B2.wav,YD,YD,31,M,8,NA,secondary,SEG,phantom-word
2,2,21,G,0,foil-true,foil,1,2.405000000000001,70.961,1.4440000000000026,69.517,1.203000000000003,67.112,word,AXB,A3,X1,B3,A3_X1_B3.wav,segmentation,phantomword,AXB,A3,X2,B2,A3_X2_B2.wav,YD,YD,31,M,8,NA,secondary,SEG,phantom-word
2,2,21,H,1,true-foil,true,1,2.8859999999999957,136.389,1.203000000000003,132.54,1.443000000000012,134.946,word,AXB,A1,X3,B1,A1_X3_B1.wav,segmentation,phantomword,AXB,A3,X3,B1,A3_X3_B1.wav,YD,YD,31,M,8,NA,secondary,SEG,phantom-word
2,2,21,I,1,true-foil,true,1,1.9239999999999924,109.929,1.2019999999999982,106.321,1.203000000000003,108.726,word,AXB,A3,X3,B3,A3_X3_B3.wav,segmentation,phantomword,AXB,A2,X1,B3,A2_X1_B3.wav,YD,YD,31,M,8,NA,secondary,SEG,phantom-word
2,2,21,J,0,true-foil,foil,2,1.6839999999999975,62.782,1.4440000000000026,58.933,1.2029999999999959,61.579,ruleword,AXB,A1,X4,B1,A1_X4_B1.wav,generalization,phantomruleword,AXB,A1,X5,B3,A1_X5_B3.wav,YD,YD,31,M,8,NA,secondary,GEN,phantom-word
2,2,21,K,1,true-foil,true,1,2.164999999999999,54.363,1.4429999999999978,50.514,1.4429999999999978,52.92,ruleword,AXB,A1,X5,B1,A1_X5_B1.wav,generalization,phantomruleword,AXB,A1,X6,B3,A1_X6_B3.wav,YD,YD,31,M,8,NA,secondary,GEN,phantom-word
2,2,21,L,0,foil-true,foil,1,5.772999999999996,80.101,1.2019999999999982,78.899,1.4429999999999978,76.253,ruleword,AXB,A1,X6,B1,A1_X6_B1.wav,generalization,phantomruleword,AXB,A2,X6,B1,A2_X6_B1.wav,YD,YD,31,M,8,NA,secondary,GEN,phantom-word
2,2,21,M,0,foil-true,foil,1,2.646000000000001,92.61,1.4440000000000026,91.166,1.203000000000003,88.761,ruleword,AXB,A2,X4,B2,A2_X4_B2.wav,generalization,phantomruleword,AXB,A1,X4,B2,A1_X4_B2.wav,YD,YD,31,M,8,NA,secondary,GEN,phantom-word
2,2,21,N,1,true-foil,true,1,4.090000000000003,154.67,1.4429999999999836,150.822,1.2019999999999982,153.468,ruleword,AXB,A2,X5,B2,A2_X5_B2.wav,generalization,phantomruleword,AXB,A3,X6,B2,A3_X6_B2.wav,YD,YD,31,M,8,NA,secondary,GEN,phantom-word
2,2,21,O,0,foil-true,foil,1,1.9250000000000114,165.254,1.4429999999999836,163.811,1.2019999999999982,161.406,ruleword,AXB,A2,X6,B2,A2_X6_B2.wav,generalization,phantomruleword,AXB,A2,X5,B1,A2_X5_B1.wav,YD,YD,31,M,8,NA,secondary,GEN,phantom-word
2,2,21,P,1,true-foil,true,1,1.9240000000000066,146.011,1.203000000000003,142.162,1.4439999999999884,144.567,ruleword,AXB,A3,X4,B3,A3_X4_B3.wav,generalization,phantomruleword,AXB,A3,X4,B1,A3_X4_B1.wav,YD,YD,31,M,8,NA,secondary,GEN,phantom-word
2,2,21,Q,1,foil-true,true,2,1.443000000000005,46.425,1.4429999999999978,44.982,1.443000000000005,42.336,ruleword,AXB,A3,X5,B3,A3_X5_B3.wav,generalization,phantomruleword,AXB,A2,X4,B3,A2_X4_B3.wav,YD,YD,31,M,8,NA,secondary,GEN,phantom-word
2,2,21,R,0,foil-true,foil,1,1.683000000000007,126.527,1.4440000000000026,125.083,1.4429999999999978,122.678,ruleword,AXB,A3,X6,B3,A3_X6_B3.wav,generalization,phantomruleword,AXB,A3,X5,B2,A3_X5_B2.wav,YD,YD,31,M,8,NA,secondary,GEN,phantom-word
2,2,22,A,0,true-foil,foil,2,2.8859999999999957,239.102,1.443000000000012,235.253,1.203000000000003,237.899,word,AXB,A1,X1,B1,A1_X1_B1.wav,segmentation,phantomword,AXB,A3,X1,B1,A3_X1_B1.wav,YD,YD,18,F,3,NA,primary,SEG,phantom-word
2,2,22,B,1,true-foil,true,1,2.405000000000001,131.578,1.4440000000000026,127.729,1.443000000000012,130.135,word,AXB,A2,X1,B2,A2_X1_B2.wav,segmentation,phantomword,AXB,A2,X3,B3,A2_X3_B3.wav,YD,YD,18,F,3,NA,primary,SEG,phantom-word
2,2,22,C,1,true-foil,true,1,4.088999999999999,178.244,1.2019999999999982,174.636,1.203000000000003,177.041,word,AXB,A3,X2,B3,A3_X2_B3.wav,segmentation,phantomword,AXB,A1,X2,B3,A1_X2_B3.wav,YD,YD,18,F,3,NA,primary,SEG,phantom-word
2,2,22,D,1,foil-true,true,2,5.291999999999987,91.647,1.2020000000000124,90.445,1.203000000000003,88.039,word,AXB,A2,X3,B2,A2_X3_B2.wav,segmentation,phantomword,AXB,A2,X2,B1,A2_X2_B1.wav,YD,YD,18,F,3,NA,primary,SEG,phantom-word
2,2,22,E,0,foil-true,foil,1,8.419000000000011,188.106,1.4429999999999836,186.663,1.4439999999999884,184.257,word,AXB,A1,X2,B1,A1_X2_B1.wav,segmentation,phantomword,AXB,A1,X1,B2,A1_X1_B2.wav,YD,YD,18,F,3,NA,primary,SEG,phantom-word
2,2,22,F,0,foil-true,foil,1,7.456999999999994,214.326,1.4439999999999884,212.882,1.4440000000000168,210.236,word,AXB,A2,X2,B2,A2_X2_B2.wav,segmentation,phantomword,AXB,A1,X3,B2,A1_X3_B2.wav,YD,YD,18,F,3,NA,primary,SEG,phantom-word
2,2,22,G,1,foil-true,true,2,7.697000000000003,163.571,1.4439999999999884,162.127,1.4429999999999836,159.722,word,AXB,A3,X1,B3,A3_X1_B3.wav,segmentation,phantomword,AXB,A3,X2,B2,A3_X2_B2.wav,YD,YD,18,F,3,NA,primary,SEG,phantom-word
2,2,22,H,1,foil-true,true,2,4.3300000000000125,80.823,1.4429999999999978,79.38,1.203000000000003,76.974,word,AXB,A1,X3,B1,A1_X3_B1.wav,segmentation,phantomword,AXB,A3,X3,B1,A3_X3_B1.wav,YD,YD,18,F,3,NA,primary,SEG,phantom-word
2,2,22,I,1,foil-true,true,2,5.772999999999996,67.593,1.203000000000003,66.39,1.4429999999999978,63.985,word,AXB,A3,X3,B3,A3_X3_B3.wav,segmentation,phantomword,AXB,A2,X1,B3,A2_X1_B3.wav,YD,YD,18,F,3,NA,primary,SEG,phantom-word
2,2,22,J,1,foil-true,true,2,4.811000000000007,152.265,1.4429999999999836,150.822,1.443000000000012,148.416,ruleword,AXB,A1,X4,B1,A1_X4_B1.wav,generalization,phantomruleword,AXB,A1,X5,B3,A1_X5_B3.wav,YD,YD,18,F,3,NA,primary,GEN,phantom-word
2,2,22,K,0,foil-true,foil,1,6.014000000000003,39.93,1.4429999999999978,38.487,1.4439999999999955,36.081,ruleword,AXB,A1,X5,B1,A1_X5_B1.wav,generalization,phantomruleword,AXB,A1,X6,B3,A1_X6_B3.wav,YD,YD,18,F,3,NA,primary,GEN,phantom-word
2,2,22,L,0,true-foil,foil,2,7.457000000000008,117.386,1.4429999999999978,113.537,1.4429999999999978,115.943,ruleword,AXB,A1,X6,B1,A1_X6_B1.wav,generalization,phantomruleword,AXB,A2,X6,B1,A2_X6_B1.wav,YD,YD,18,F,3,NA,primary,GEN,phantom-word
2,2,22,M,0,true-foil,foil,2,6.73599999999999,103.915,1.2020000000000124,100.067,1.443000000000012,102.472,ruleword,AXB,A2,X4,B2,A2_X4_B2.wav,generalization,phantomruleword,AXB,A1,X4,B2,A1_X4_B2.wav,YD,YD,18,F,3,NA,primary,GEN,phantom-word
2,2,22,N,1,true-foil,true,1,8.899999999999995,25.257,1.2019999999999982,21.649,1.203000000000003,24.054,ruleword,AXB,A2,X5,B2,A2_X5_B2.wav,generalization,phantomruleword,AXB,A3,X6,B2,A3_X6_B2.wav,YD,YD,18,F,3,NA,primary,GEN,phantom-word
2,2,22,O,0,true-foil,foil,2,8.658999999999999,52.439,1.4429999999999978,48.59,1.4440000000000026,50.995,ruleword,AXB,A2,X6,B2,A2_X6_B2.wav,generalization,phantomruleword,AXB,A2,X5,B1,A2_X5_B1.wav,YD,YD,18,F,3,NA,primary,GEN,phantom-word
2,2,22,P,1,true-foil,true,1,5.772999999999996,140.478,1.4429999999999836,136.87,1.203000000000003,139.275,ruleword,AXB,A3,X4,B3,A3_X4_B3.wav,generalization,phantomruleword,AXB,A3,X4,B1,A3_X4_B1.wav,YD,YD,18,F,3,NA,primary,GEN,phantom-word
2,2,22,Q,0,foil-true,foil,1,5.5330000000000155,227.796,1.203000000000003,226.593,1.203000000000003,224.188,ruleword,AXB,A3,X5,B3,A3_X5_B3.wav,generalization,phantomruleword,AXB,A2,X4,B3,A2_X4_B3.wav,YD,YD,18,F,3,NA,primary,GEN,phantom-word
2,2,22,R,0,foil-true,foil,1,6.01400000000001,202.298,1.2019999999999982,201.096,1.203000000000003,198.69,ruleword,AXB,A3,X6,B3,A3_X6_B3.wav,generalization,phantomruleword,AXB,A3,X5,B2,A3_X5_B2.wav,YD,YD,18,F,3,NA,primary,GEN,phantom-word
2,2,27,A,1,foil-true,true,2,1.9239999999999995,23.573,1.4430000000000014,22.13,1.2029999999999994,19.724,word,AXB,A1,X1,B1,A1_X1_B1.wav,segmentation,phantomword,AXB,A3,X1,B1,A3_X1_B1.wav,YD,YD,17,F,3,NA,primary,SEG,phantom-word
2,2,27,B,1,foil-true,true,2,1.203000000000003,90.685,1.4429999999999978,89.242,1.2019999999999982,86.837,word,AXB,A2,X1,B2,A2_X1_B2.wav,segmentation,phantomword,AXB,A2,X3,B3,A2_X3_B3.wav,YD,YD,17,F,3,NA,primary,SEG,phantom-word
2,2,27,C,1,foil-true,true,2,1.9240000000000066,122.678,1.4429999999999978,121.235,1.203000000000003,118.829,word,AXB,A3,X2,B3,A3_X2_B3.wav,segmentation,phantomword,AXB,A1,X2,B3,A1_X2_B3.wav,YD,YD,17,F,3,NA,primary,SEG,phantom-word
2,2,27,D,1,foil-true,true,2,1.9249999999999972,57.249,1.443000000000005,55.806,1.4429999999999978,53.401,word,AXB,A2,X3,B2,A2_X3_B2.wav,segmentation,phantomword,AXB,A2,X2,B1,A2_X2_B1.wav,YD,YD,17,F,3,NA,primary,SEG,phantom-word
2,2,27,E,0,true-foil,foil,2,1.443000000000012,114.74,1.4429999999999978,110.891,1.4429999999999978,113.297,word,AXB,A1,X2,B1,A1_X2_B1.wav,segmentation,phantomword,AXB,A1,X1,B2,A1_X1_B2.wav,YD,YD,17,F,3,NA,primary,SEG,phantom-word
2,2,27,F,0,true-foil,foil,2,1.9249999999999972,74.328,1.4440000000000026,70.479,1.203000000000003,73.125,word,AXB,A2,X2,B2,A2_X2_B2.wav,segmentation,phantomword,AXB,A1,X3,B2,A1_X3_B2.wav,YD,YD,17,F,3,NA,primary,SEG,phantom-word
2,2,27,G,0,foil-true,foil,1,1.4439999999999884,106.561,1.443000000000012,105.118,1.2020000000000124,102.713,word,AXB,A3,X1,B3,A3_X1_B3.wav,segmentation,phantomword,AXB,A3,X2,B2,A3_X2_B2.wav,YD,YD,17,F,3,NA,primary,SEG,phantom-word
2,2,27,H,1,foil-true,true,2,1.9249999999999998,6.013,1.4429999999999996,4.57,1.443,2.165,word,AXB,A1,X3,B1,A1_X3_B1.wav,segmentation,phantomword,AXB,A3,X3,B1,A3_X3_B1.wav,YD,YD,17,F,3,NA,primary,SEG,phantom-word
2,2,27,I,0,foil-true,foil,1,1.2029999999999994,31.992,1.4430000000000014,30.549,1.443999999999999,28.143,word,AXB,A3,X3,B3,A3_X3_B3.wav,segmentation,phantomword,AXB,A2,X1,B3,A2_X1_B3.wav,YD,YD,17,F,3,NA,primary,SEG,phantom-word
2,2,27,J,0,foil-true,foil,1,2.646000000000001,65.428,1.4429999999999978,63.985,1.4440000000000026,61.579,ruleword,AXB,A1,X4,B1,A1_X4_B1.wav,generalization,phantomruleword,AXB,A1,X5,B3,A1_X5_B3.wav,YD,YD,17,F,3,NA,primary,GEN,phantom-word
2,2,27,K,1,foil-true,true,2,2.165000000000001,14.673,1.2029999999999994,13.47,1.4429999999999996,10.824,ruleword,AXB,A1,X5,B1,A1_X5_B1.wav,generalization,phantomruleword,AXB,A1,X6,B3,A1_X6_B3.wav,YD,YD,17,F,3,NA,primary,GEN,phantom-word
2,2,27,L,1,foil-true,true,2,2.164999999999992,139.275,1.2019999999999982,138.073,1.443000000000012,135.427,ruleword,AXB,A1,X6,B1,A1_X6_B1.wav,generalization,phantomruleword,AXB,A2,X6,B1,A2_X6_B1.wav,YD,YD,17,F,3,NA,primary,GEN,phantom-word
2,2,27,M,1,foil-true,true,2,1.6839999999999975,131.097,1.443000000000012,129.654,1.2029999999999887,127.248,ruleword,AXB,A2,X4,B2,A2_X4_B2.wav,generalization,phantomruleword,AXB,A1,X4,B2,A1_X4_B2.wav,YD,YD,17,F,3,NA,primary,GEN,phantom-word
2,2,27,N,0,true-foil,foil,2,1.4440000000000026,82.747,1.2019999999999982,78.899,1.4429999999999978,81.304,ruleword,AXB,A2,X5,B2,A2_X5_B2.wav,generalization,phantomruleword,AXB,A3,X6,B2,A3_X6_B2.wav,YD,YD,17,F,3,NA,primary,GEN,phantom-word
2,2,27,O,1,foil-true,true,2,1.4439999999999884,98.623,1.4429999999999978,97.18,1.2019999999999982,94.775,ruleword,AXB,A2,X6,B2,A2_X6_B2.wav,generalization,phantomruleword,AXB,A2,X5,B1,A2_X5_B1.wav,YD,YD,17,F,3,NA,primary,GEN,phantom-word
2,2,27,P,1,true-foil,true,1,1.6830000000000211,148.176,1.203000000000003,144.327,1.4439999999999884,146.732,ruleword,AXB,A3,X4,B3,A3_X4_B3.wav,generalization,phantomruleword,AXB,A3,X4,B1,A3_X4_B1.wav,YD,YD,17,F,3,NA,primary,GEN,phantom-word
2,2,27,Q,0,true-foil,foil,2,2.406000000000006,48.349,1.2020000000000053,44.501,1.4429999999999978,46.906,ruleword,AXB,A3,X5,B3,A3_X5_B3.wav,generalization,phantomruleword,AXB,A2,X4,B3,A2_X4_B3.wav,YD,YD,17,F,3,NA,primary,GEN,phantom-word
2,2,27,R,0,true-foil,foil,2,2.164999999999999,39.69,1.4429999999999978,35.841,1.2029999999999959,38.487,ruleword,AXB,A3,X6,B3,A3_X6_B3.wav,generalization,phantomruleword,AXB,A3,X5,B2,A3_X5_B2.wav,YD,YD,17,F,3,NA,primary,GEN,phantom-word
2,2,32,A,0,foil-true,foil,1,2.405000000000001,124.843,1.203000000000003,123.64,1.4429999999999978,120.994,word,AXB,A1,X1,B1,A1_X1_B1.wav,segmentation,phantomword,AXB,A3,X1,B1,A3_X1_B1.wav,YD,YD,28,F,8,NA,secondary,SEG,phantom-word
2,2,32,B,0,foil-true,foil,1,3.367999999999995,198.209,1.443000000000012,196.766,1.4429999999999836,194.12,word,AXB,A2,X1,B2,A2_X1_B2.wav,segmentation,phantomword,AXB,A2,X3,B3,A2_X3_B3.wav,YD,YD,28,F,8,NA,secondary,SEG,phantom-word
2,2,32,C,0,foil-true,foil,1,11.065000000000001,19.724,1.2020000000000017,18.522,1.4429999999999996,15.876,word,AXB,A3,X2,B3,A3_X2_B3.wav,segmentation,phantomword,AXB,A1,X2,B3,A1_X2_B3.wav,YD,YD,28,F,8,NA,secondary,SEG,phantom-word
2,2,32,D,0,foil-true,foil,1,2.405000000000001,177.763,1.4440000000000168,176.319,1.203000000000003,173.914,word,AXB,A2,X3,B2,A2_X3_B2.wav,segmentation,phantomword,AXB,A2,X2,B1,A2_X2_B1.wav,YD,YD,28,F,8,NA,secondary,SEG,phantom-word
2,2,32,E,1,true-foil,true,1,7.697000000000001,6.254,1.2030000000000003,2.405,1.4429999999999996,4.811,word,AXB,A1,X2,B1,A1_X2_B1.wav,segmentation,phantomword,AXB,A1,X1,B2,A1_X1_B2.wav,YD,YD,28,F,8,NA,secondary,SEG,phantom-word
2,2,32,F,0,foil-true,foil,1,6.253999999999991,87.558,1.203000000000003,86.355,1.203000000000003,83.95,word,AXB,A2,X2,B2,A2_X2_B2.wav,segmentation,phantomword,AXB,A1,X3,B2,A1_X3_B2.wav,YD,YD,28,F,8,NA,secondary,SEG,phantom-word
2,2,32,G,1,true-foil,true,1,2.8870000000000005,133.983,1.443000000000012,130.135,1.443000000000012,132.54,word,AXB,A3,X1,B3,A3_X1_B3.wav,segmentation,phantomword,AXB,A3,X2,B2,A3_X2_B2.wav,YD,YD,28,F,8,NA,secondary,SEG,phantom-word
2,2,32,H,0,true-foil,foil,2,6.01400000000001,219.858,1.4440000000000168,216.009,1.203000000000003,218.655,word,AXB,A1,X3,B1,A1_X3_B1.wav,segmentation,phantomword,AXB,A3,X3,B1,A3_X3_B1.wav,YD,YD,28,F,8,NA,secondary,SEG,phantom-word
2,2,32,I,0,true-foil,foil,2,4.810999999999979,208.312,1.203000000000003,204.463,1.443000000000012,206.869,word,AXB,A3,X3,B3,A3_X3_B3.wav,segmentation,phantomword,AXB,A2,X1,B3,A2_X1_B3.wav,YD,YD,28,F,8,NA,secondary,SEG,phantom-word
2,2,32,J,1,foil-true,true,2,4.088999999999999,156.354,1.203000000000003,155.151,1.4440000000000168,152.505,ruleword,AXB,A1,X4,B1,A1_X4_B1.wav,generalization,phantomruleword,AXB,A1,X5,B3,A1_X5_B3.wav,YD,YD,28,F,8,NA,secondary,GEN,phantom-word
2,2,32,K,1,foil-true,true,2,15.153999999999996,66.631,1.4440000000000026,65.187,1.4440000000000026,62.541,ruleword,AXB,A1,X5,B1,A1_X5_B1.wav,generalization,phantomruleword,AXB,A1,X6,B3,A1_X6_B3.wav,YD,YD,28,F,8,NA,secondary,GEN,phantom-word
2,2,32,L,0,true-foil,foil,2,4.570999999999998,166.938,1.4439999999999884,163.089,1.2029999999999745,165.735,ruleword,AXB,A1,X6,B1,A1_X6_B1.wav,generalization,phantomruleword,AXB,A2,X6,B1,A2_X6_B1.wav,YD,YD,28,F,8,NA,secondary,GEN,phantom-word
2,2,32,M,0,true-foil,foil,2,4.811000000000007,187.144,1.4429999999999836,183.055,1.443000000000012,185.701,ruleword,AXB,A2,X4,B2,A2_X4_B2.wav,generalization,phantomruleword,AXB,A1,X4,B2,A1_X4_B2.wav,YD,YD,28,F,8,NA,secondary,GEN,phantom-word
2,2,32,N,0,foil-true,foil,1,6.736000000000018,143.605,1.2019999999999982,142.403,1.4429999999999836,139.757,ruleword,AXB,A2,X5,B2,A2_X5_B2.wav,generalization,phantomruleword,AXB,A3,X6,B2,A3_X6_B2.wav,YD,YD,28,F,8,NA,secondary,GEN,phantom-word
2,2,32,O,0,true-foil,foil,2,6.7350000000000065,53.16,1.4440000000000026,49.311,1.4429999999999978,51.717,ruleword,AXB,A2,X6,B2,A2_X6_B2.wav,generalization,phantomruleword,AXB,A2,X5,B1,A2_X5_B1.wav,YD,YD,28,F,8,NA,secondary,GEN,phantom-word
2,2,32,P,1,foil-true,true,2,6.49499999999999,112.575,1.4429999999999978,111.132,1.203000000000003,108.726,ruleword,AXB,A3,X4,B3,A3_X4_B3.wav,generalization,phantomruleword,AXB,A3,X4,B1,A3_X4_B1.wav,YD,YD,28,F,8,NA,secondary,GEN,phantom-word
2,2,32,Q,0,true-foil,foil,2,6.735000000000014,99.826,1.203000000000003,95.977,1.4429999999999978,98.383,ruleword,AXB,A3,X5,B3,A3_X5_B3.wav,generalization,phantomruleword,AXB,A2,X4,B3,A2_X4_B3.wav,YD,YD,28,F,8,NA,secondary,GEN,phantom-word
2,2,32,R,0,true-foil,foil,2,9.862000000000002,37.525,1.4439999999999955,33.435,1.4439999999999955,36.081,ruleword,AXB,A3,X6,B3,A3_X6_B3.wav,generalization,phantomruleword,AXB,A3,X5,B2,A3_X5_B2.wav,YD,YD,28,F,8,NA,secondary,GEN,phantom-word
2,2,33,A,1,true-foil,true,1,3.6089999999999804,133.502,1.443000000000012,129.654,1.2019999999999982,132.3,word,AXB,A1,X1,B1,A1_X1_B1.wav,segmentation,phantomword,AXB,A3,X1,B1,A3_X1_B1.wav,YD,YD,19,M,12,NA,preparatory,SEG,phantom-word
2,2,33,B,1,true-foil,true,1,1.6839999999999975,169.584,1.4439999999999884,165.735,1.203000000000003,168.381,word,AXB,A2,X1,B2,A2_X1_B2.wav,segmentation,phantomword,AXB,A2,X3,B3,A2_X3_B3.wav,YD,YD,19,M,12,NA,preparatory,SEG,phantom-word
2,2,33,C,0,true-foil,foil,2,2.164999999999992,160.684,1.4439999999999884,156.835,1.203000000000003,159.481,word,AXB,A3,X2,B3,A3_X2_B3.wav,segmentation,phantomword,AXB,A1,X2,B3,A1_X2_B3.wav,YD,YD,19,M,12,NA,preparatory,SEG,phantom-word
2,2,33,D,1,foil-true,true,2,2.406000000000006,50.995,1.4429999999999978,49.552,1.2019999999999982,47.147,word,AXB,A2,X3,B2,A2_X3_B2.wav,segmentation,phantomword,AXB,A2,X2,B1,A2_X2_B1.wav,YD,YD,19,M,12,NA,preparatory,SEG,phantom-word
2,2,33,E,0,true-foil,foil,2,2.1650000000000063,69.517,1.4429999999999978,65.669,1.2019999999999982,68.315,word,AXB,A1,X2,B1,A1_X2_B1.wav,segmentation,phantomword,AXB,A1,X1,B2,A1_X1_B2.wav,YD,YD,19,M,12,NA,preparatory,SEG,phantom-word
2,2,33,F,0,foil-true,foil,1,2.164999999999999,14.913,1.4429999999999996,13.47,1.4429999999999996,11.065,word,AXB,A2,X2,B2,A2_X2_B2.wav,segmentation,phantomword,AXB,A1,X3,B2,A1_X3_B2.wav,YD,YD,19,M,12,NA,preparatory,SEG,phantom-word
2,2,33,G,1,foil-true,true,2,1.684000000000026,152.265,1.2029999999999745,151.062,1.443000000000012,148.416,word,AXB,A3,X1,B3,A3_X1_B3.wav,segmentation,phantomword,AXB,A3,X2,B2,A3_X2_B2.wav,YD,YD,19,M,12,NA,preparatory,SEG,phantom-word
2,2,33,H,1,foil-true,true,2,1.4429999999999978,125.324,1.4429999999999978,123.881,1.443000000000012,121.475,word,AXB,A1,X3,B1,A1_X3_B1.wav,segmentation,phantomword,AXB,A3,X3,B1,A3_X3_B1.wav,YD,YD,19,M,12,NA,preparatory,SEG,phantom-word
